"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Tony lopez","South Montebello",,"false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"2 years ago","2023-01-24T08:51:50.651Z",,"2023-01-25T06:30:50.000Z","Tony, thanks for the great star-rating! Safe travels!","ChZDSUhNMG9nS0VJQ0FnSURCaGMyV1BnEAE",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURCaGMyV1BnEAE!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgIDBhc2WPg%7CCgwIpri-ngYQiKbwtgI%7C?hl=en","104464174533304816240","0","https://lh3.googleusercontent.com/a-/ALV-UjUPTGNapgbyYCrURxj9xdBfikdcFm409L2eSPHx_Y9s6U_d3SIpQg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104464174533304816240?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false",,,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Melissa Scapini","South Montebello",,"false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"2 years ago","2023-01-23T19:26:52.031Z",,"2023-01-24T11:37:04.000Z","Hello, thank you for the five star rating! We are always more than happy to assist you if anything else comes up. Take care!","ChdDSUhNMG9nS0VJQ0FnSURCdWVxQ3NRRRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURCdWVxQ3NRRRAB!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgIDBueqCsQE%7CCgsI_L67ngYQ4LiJDw%7C?hl=en","117528800585793572256","1","https://lh3.googleusercontent.com/a/ACg8ocK4aXR-syME5wEs7j9MXvybhPAbukZZ6bAjM0s8z2BmF5Aadlo=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117528800585793572256?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false",,,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Melba Artea","South Montebello",,"false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"2 years ago","2023-01-23T17:03:45.532Z",,"2023-01-24T13:24:48.000Z","Hi Melba, thanks for the great star-rating! Safe travels!","ChdDSUhNMG9nS0VJQ0FnSURCMmFtcS1nRRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURCMmFtcS1nRRAB!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgIDB2amq-gE%7CCgwI8fu6ngYQoNLj_QE%7C?hl=en","114130387775185071612","6","https://lh3.googleusercontent.com/a-/ALV-UjUQpMZHmDiAWZKGMwLCvAQyOVVBYWuVCb2QDasB3ptTC9DzmFaGNg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114130387775185071612?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false",,,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Zulema Medina","South Montebello","es","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"2 years ago","2023-01-06T02:33:53.696Z",,"2023-01-31T08:48:50.000Z","Hola Zulema, Su satisfacción significa mucho para nosotros y realmente apreciamos que haya elegido Ford of Montebello para todas sus necesidades automotrices. Por favor, no dude en llamar si desea obtener más ayuda.","ChdDSUhNMG9nS0VJQ0FnSUNCeDZXUHBnRRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCeDZXUHBnRRAB!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgICBx6WPpgE%7CCgwIkZHenQYQ0PSMzAI%7C?hl=en","116406284279227357428","1","https://lh3.googleusercontent.com/a/ACg8ocL8KyVH6q_NXMubdRuoNu7BXuYjtAr1Ub7WjnN6NbK9k5eTEQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116406284279227357428?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","Ford lo mejor del mercado en vehículos y precios pues calidad","Ford the best on the market in vehicles and prices because quality","Ford of Montebello","4.3","en","https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Stephanie Becerra","South Montebello",,"false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"2 years ago","2023-01-04T22:11:40.922Z",,"2023-01-31T03:15:57.000Z","Hi, thanks for the positive star rating. Is there anything that stood out about your experience we can share with our Team? We hope to see you again!","ChdDSUhNMG9nS0VJQ0FnSUNCNjlXTzBBRRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCNjlXTzBBRRAB!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgICB69WO0AE%7CCgwInPPXnQYQwKXstwM%7C?hl=en","113838875046560743209","1","https://lh3.googleusercontent.com/a/ACg8ocKLF0vDkkO9QTprh452FcaiQYxRgJ6oiEGzuUrpLuIPXrsadw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113838875046560743209?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false",,,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","true","en","0","34.0323066","-118.1269824","Black Beard","South Montebello","en","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"2 years ago","2022-12-31T20:41:05.381Z",,"2023-01-30T11:46:06.000Z","Hi Black, we are so disappointed to learn of this situation you have described. Please give us a call Service Director, Steven Chen at (323) 838-6920 and we will do our best to make this better. We hope to hear from you soon.","ChZDSUhNMG9nS0VJQ0FnSUNCOWRyTFN3EAE",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCOWRyTFN3EAE!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgICB9drLSw%7CCgwI4bzCnQYQuI3_tQE%7C?hl=en","101603504712090149878","135","https://lh3.googleusercontent.com/a-/ALV-UjXUefEECFrFcA9afSC2-ckfB3NUqYMel6xe8JlFFORoLy7lFpz_jA=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/101603504712090149878?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","1","California","2747 Via Campo","false","I took my 2010 Ford Fusion in for recalls & repairs. The rep that assisted me was polite, his name is Diego. But I've had other bad experiences with other service reps at Ford of Montebello. If you get Miguel he likes to run CON games to get more money. Miguel had told me I had a leak in my Fusion and it was coming from my transmission. I took my car to a transmission specialist and he said nothing was wrong. This is why I don't like going to the dealerships. When I went to pay and pick up my car, they had the wrong last name on the paperwork. Then I waited 1/2 an hour to get my car as I saw other customers come & pay then leave in 5 minutes. When I received my Fusion my steering wheel was shredded and oil all over it. No great customer service. If others had great experiences that's awesome but I did not.",,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Denzel C","South Montebello","en","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"2 years ago","2022-12-31T20:17:16.035Z",,"2023-01-30T09:10:31.000Z","Hi Denzel, thank you for leaving such a great review and high star rating. We try to provide all of our guests with a great atmosphere and world-class service that you can trust.","ChdDSUhNMG9nS0VJQ0FnSUNCOWJMYnJRRRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCOWJMYnJRRRAB!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgICB9bLbrQE%7CCgsIzLHCnQYQ6MvgEA%7C?hl=en","112642515067048591728","3","https://lh3.googleusercontent.com/a/ACg8ocL-JVbRrKR8iBEWRKDbzm_8kl_NQlzPSlHhqSKHGoSGf-cKbA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112642515067048591728?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","Great experience!",,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Shanna Estrada","South Montebello","en","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"2 years ago","2022-12-31T19:49:50.641Z",,"2023-01-30T09:11:10.000Z","Hi Shanna, thank you for leaving such a great review and high star rating. We try to provide all of our guests with a great atmosphere and world-class service that you can trust.","ChZDSUhNMG9nS0VJQ0FnSUNCOWV6VmNBEAE",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCOWV6VmNBEAE!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgICB9ezVcA%7CCgwI3qTCnQYQkKTjsQI%7C?hl=en","106452654385647638236","2","https://lh3.googleusercontent.com/a/ACg8ocLn3Lj-7cqZr6oqNned6XnvwCVOFloS3L6l-WdnvLXQ2iUG2w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106452654385647638236?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","Knowledgeable and friendly sales and finance staff. Very pleasant vehicle purchase experience.",,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Ricardo Flores","South Montebello","es","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"2 years ago","2022-12-31T02:41:47.255Z",,"2023-01-30T08:24:14.000Z","Hola Ricardo, nos complace poder hacer que tu experiencia sea positiva. En Ford of Montebello, valoramos a nuestros clientes y esperamos verlo en su próxima visita. ¡Cuídate!","ChZDSUhNMG9nS0VJQ0FnSUNCNWIyc1lREAE",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCNWIyc1lREAE!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgICB5b2sYQ%7CCgsI68K-nQYQ-K_seQ%7C?hl=en","112121156218656753202","5","https://lh3.googleusercontent.com/a/ACg8ocLa_s5Q3fXcwcqUYUs0gMEs7o507M8_YDiXeSyRU8m08aGPiw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112121156218656753202?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","Escelente servicio","Excellent service","Ford of Montebello","4.3","en","https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Kwaku Boateng","South Montebello",,"false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"2 years ago","2022-12-27T16:42:57.608Z",,"2023-01-26T20:10:02.000Z","Hi, thanks for the great star-rating! Please let us know if there is ever anything else we can do for you! Safe travels!","ChZDSUhNMG9nS0VJQ0FnSUNCb2FDVENBEAE",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCb2FDVENBEAE!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgICBoaCTCA%7CCgwIkcGsnQYQgPqGogI%7C?hl=en","100476355214530117529","0","https://lh3.googleusercontent.com/a/ACg8ocIpoFZrC4HwmxGitodfDMttcZUKg7acffB2aTwjGwEg5TXahg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100476355214530117529?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false",,,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Ishbak Castillo","South Montebello","en","false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"2 years ago","2022-12-26T22:47:55.953Z",,"2023-01-25T08:06:02.000Z","Hi Ishbak, thank you for your kind review; we are happy to pass along your comments to the team here at Ford of Montebello! If you have any additional needs or questions, we will be more than happy to assist you! Safe travels!","ChdDSUhNMG9nS0VJQ0FnSUNCdnRUQzNBRRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCdnRUQzNBRRAB!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgICBvtTC3AE%7CCgwIm8monQYQ4KbJxgM%7C?hl=en","114697045369793048083","1","https://lh3.googleusercontent.com/a-/ALV-UjVP0SZqnGTl57odssIqgE22kVDNLBH1_vvVM6iqHsqcoHxyDXDL=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114697045369793048083?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false","I called in asking for a buddy of mines that had a few questions regarding the purchase of a new car, I spoke to Amarych and she was so kind and genuine in wanting to help me and she did ! Thank you so much Amarych for making my friend’s purchase much easier !",,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
"2747 Via Campo, Montebello, CA 90640","Ford dealer","Ford dealer","10508120053796346450","Montebello","US","0x80c2cfc3a6fc722f:0x91d45783b7b09a52","https://lh3.googleusercontent.com/gps-cs-s/AB5caB_Y3hle5zNb48HwS-4iM1AgMsSY3Ku_nRIVXka6lAvapIuklNN2fOz5kkIOPcOsk6j-VT4EGUbRbe0SEK5yEYdwKJikqHfSkE-EzXXg4QbMBLTWSbDCVDPbTawU8QLHtoqRAh2k=w408-h306-k-no","false","false","en","0","34.0323066","-118.1269824","Javier Sandoval","South Montebello",,"false","ChIJL3L8psPPwoARUpqwt4NX1JE","90640",,"2 years ago","2022-12-25T21:32:39.785Z",,"2022-06-24T05:18:36.000Z","Hi Javier, thank you for the high star rating! We hope to be of service to you again! Take care!","ChdDSUhNMG9nS0VJQ0FnSUNPejlPU19RRRAB",,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNPejlPU19RRRAB!2m1!1s0x0:0x91d45783b7b09a52!3m1!1s2@1:CIHM0ogKEICAgICOz9OS_QE%7CCgwI94KjnQYQqJi89gI%7C?hl=en","114246138619834328011","0","https://lh3.googleusercontent.com/a/ACg8ocIca9HAJCOgQjwf243I85kvNHvdVP3YpgJBFXEp0jR6f8PNeQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114246138619834328011?hl=en","1587","2025-04-10T06:56:17.391Z","Direct Detail URL: https://www.google.com/maps/place/Ford+of+Montebello/@34.0323066,-118.1269824,17z/data=!4m8!3m7!1s0x80c2cfc3a6fc722f:0x91d45783b7b09a52!8m2!3d34.0323066!4d-118.1269824!9m1!1b1!16s%2Fg%2F1tf7bcdy?entry=ttu&g_ep=EgoyMDI1MDQwNy4wIKXMDSoASAFQAw%3D%3D","5","California","2747 Via Campo","false",,,"Ford of Montebello","4.3",,"https://www.google.com/maps/search/?api=1&query=Ford%20of%20Montebello&query_place_id=ChIJL3L8psPPwoARUpqwt4NX1JE",
